Date,Year,Month,Month_Name,Day,Weekday,Quarter,Mode,Category,Category_Code,Subcategory,Note,Amount,Transaction_Type,Transaction_Type_Code
2016-12-17,2016,12,December,17,Saturday,4,Saving Bank Account 1,Bonus,3,Unknown,reward Gpay,11.0,Income,1
2015-01-18,2015,1,January,18,Sunday,1,Cash,Food,18,Unknown,tea,8.0,Expense,0
2018-03-01,2018,3,March,1,Thursday,1,Credit Card,Food,18,Dinner,Domino's Pizza,189.0,Expense,0
2015-06-10,2015,6,June,10,Wednesday,2,Saving Bank Account 1,Investment,26,Mutual fund,mutual fund,1000.0,Expense,0
2015-02-12,2015,2,February,12,Thursday,1,Cash,Food,18,Unknown,Kurkure,10.0,Expense,0
2016-03-02,2016,3,March,2,Wednesday,1,Saving Bank Account 1,Investment,26,Public Provident Fund,Unknown,10000.0,Expense,0
2017-01-03,2017,1,January,3,Tuesday,1,Saving Bank Account 1,Food,18,Milk,milk 0.5 lit,31.0,Expense,0
2016-05-06,2016,5,May,6,Friday,2,Saving Bank Account 1,Subscription,45,Mobile Service Provider,Unknown,251.0,Expense,0
2015-01-12,2015,1,January,12,Monday,1,Cash,Transportation,48,Unknown,ola auto - to Chinchwad transport bus stop,61.0,Expense,0
2017-01-15,2017,1,January,15,Sunday,1,Cash,Food,18,Grocery,fruits and vegetables + kirana,540.0,Expense,0
2018-04-13,2018,4,April,13,Friday,2,Saving Bank Account 1,Small Cap Fund 1,42,Unknown,Unknown,5000.0,Transfer-Out,2
2017-12-04,2017,12,December,4,Monday,4,Saving Bank Account 1,Gpay Reward,21,Unknown,Unknown,6.0,Income,1
2015-03-10,2015,3,March,10,Tuesday,1,Saving Bank Account 1,Transportation,48,train,train - brc to ddr cancellation charges,11.8,Expense,0
2017-08-24,2017,8,August,24,Thursday,3,Credit Card,Food,18,Eating out,roof top lounge  (200 french fries + 100 masala tea)+15 GST + 10 Tip,325.0,Expense,0
2017-08-23,2017,8,August,23,Wednesday,3,Cash,Transportation,48,Taxi,Ola cab - Current Residence to Domestic airport T1,850.0,Expense,0
2016-11-21,2016,11,November,21,Monday,4,Cash,Transportation,48,auto,within city,50.0,Expense,0
2017-05-17,2017,5,May,17,Wednesday,2,Cash,Food,18,Tea,Unknown,5.0,Expense,0
2016-04-11,2016,4,April,11,Monday,2,Saving Bank Account 1,Food,18,Grocery,Unknown,1279.0,Expense,0
2016-05-05,2016,5,May,5,Thursday,2,Saving Bank Account 1,Investment,26,Mutual fund,Mutual fund A,1000.0,Expense,0
2018-01-03,2018,1,January,3,Wednesday,1,Saving Bank Account 1,Food,18,Milk,1 lit,69.0,Expense,0
2018-04-12,2018,4,April,12,Thursday,2,Cash,Household,24,Kirana,Unknown,112.0,Expense,0
2015-08-13,2015,8,August,13,Thursday,3,Saving Bank Account 1,Other,31,Unknown,internet renewal (3 months pack),1450.0,Expense,0
2017-06-18,2017,6,June,18,Sunday,2,Cash,Transportation,48,Bus,H to kala circle,12.0,Expense,0
2018-08-13,2018,8,August,13,Monday,3,Cash,Food,18,Ice cream,Vanila cup,10.0,Expense,0
2018-09-03,2018,9,September,3,Monday,3,Cash,Family,15,Pocket money,Unknown,2000.0,Expense,0
2018-03-06,2018,3,March,6,Tuesday,1,Cash,Family,15,Pocket money,Unknown,50.0,Expense,0
2018-02-13,2018,2,February,13,Tuesday,1,Credit Card,Food,18,Potato,potato 1kg,25.0,Expense,0
2017-12-14,2017,12,December,14,Thursday,4,Cash,Food,18,Grocery,Paneer + 1 kg onion,145.0,Expense,0
2018-08-23,2018,8,August,23,Thursday,3,Saving Bank Account 1,Food,18,Lunch,Catering Service,60.0,Expense,0
2018-01-09,2018,1,January,9,Tuesday,1,Cash,Food,18,Bread,Flatbread 12 pcs,34.0,Expense,0
2018-05-07,2018,5,May,7,Monday,2,Saving Bank Account 1,Equity Mutual Fund E,13,Unknown,Unknown,1000.0,Transfer-Out,2
2017-12-17,2017,12,December,17,Sunday,4,Cash,Transportation,48,auto,college to inorbit,25.0,Expense,0
2016-11-20,2016,11,November,20,Sunday,4,Cash,Transportation,48,auto,Locality V to Permanent Residence,50.0,Expense,0
2018-01-14,2018,1,January,14,Sunday,1,Cash,Transportation,48,auto,Pali hill to Bandra station,23.0,Expense,0
2018-09-13,2018,9,September,13,Thursday,3,Saving Bank Account 1,Transportation,48,Train,2 Place 0 to Place 3,40.0,Expense,0
2017-06-01,2017,6,June,1,Thursday,2,Saving Bank Account 1,Food,18,snacks,2 kachori,24.0,Expense,0
2017-11-22,2017,11,November,22,Wednesday,4,Saving Bank Account 1,Life Insurance,27,Unknown,Unknown,11043.0,Transfer-Out,2
2017-08-20,2017,8,August,20,Sunday,3,Credit Card,Household,24,Furniture,Foldable wardrobe,569.0,Expense,0
2018-04-22,2018,4,April,22,Sunday,2,Saving Bank Account 1,Food,18,Milk,milk 1lit,72.0,Expense,0
2017-02-18,2017,2,February,18,Saturday,1,Saving Bank Account 1,Subscription,45,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,0
2018-08-25,2018,8,August,25,Saturday,3,Cash,Apparel,1,Laundry,13 clothes ironing,91.0,Expense,0
2015-10-31,2015,10,October,31,Saturday,4,Cash,Transportation,48,auto,golden circle to b45,180.0,Expense,0
2018-07-30,2018,7,July,30,Monday,3,Cash,Health,23,Medicine,Glucose D(50) + flora bc (40)+cyra 20(10),100.0,Expense,0
2018-04-15,2018,4,April,15,Sunday,2,Cash,Food,18,snacks,pav Bhaji,70.0,Expense,0
2017-08-07,2017,8,August,7,Monday,3,Saving Bank Account 1,Family,15,Pocket money,Unknown,5000.0,Expense,0
2018-06-16,2018,6,June,16,Saturday,2,Saving Bank Account 1,Share Market,41,Unknown,Unknown,8500.0,Transfer-Out,2
2018-06-27,2018,6,June,27,Wednesday,2,Cash,Transportation,48,Train,2 Place 0 to Place P return,80.0,Expense,0
2017-07-20,2017,7,July,20,Thursday,3,Cash,Food,18,snacks,Puri packet of 50 pcs,50.0,Expense,0
2016-10-27,2016,10,October,27,Thursday,4,Cash,Food,18,fruits,apple + mosambi 1kg each,170.0,Expense,0
2017-01-05,2017,1,January,5,Thursday,1,Saving Bank Account 1,Equity Mutual Fund A,9,Unknown,Unknown,1000.0,Transfer-Out,2
2017-11-25,2017,11,November,25,Saturday,4,Credit Card,Subscription,45,Tata Sky,Permanent Residence - Tata Play recharge,156.0,Expense,0
2017-08-04,2017,8,August,4,Friday,3,Saving Bank Account 1,Subscription,45,Mobile Service Provider,Family Mobile Service Provider recharge,2999.0,Expense,0
2016-11-19,2016,11,November,19,Saturday,4,Cash,Transportation,48,Bus,bus - brc to Place H ( 27/person),54.0,Expense,0
2017-01-16,2017,1,January,16,Monday,1,Saving Bank Account 1,Household,24,Furniture,chair pair,2400.0,Expense,0
2015-06-30,2015,6,June,30,Tuesday,2,Saving Bank Account 1,Salary,36,Unknown,From workplace,47859.0,Income,1
2018-04-16,2018,4,April,16,Monday,2,Saving Bank Account 1,Apparel,1,Laundry,clothes ironing,63.0,Expense,0
2018-02-15,2018,2,February,15,Thursday,1,Credit Card,Household,24,Kirana,Supermart,117.0,Expense,0
2018-06-23,2018,6,June,23,Saturday,2,Credit Card,Subscription,45,Mobile Service Provider,Annual recharge,2545.0,Expense,0
2018-01-08,2018,1,January,8,Monday,1,Cash,Household,24,Kirana,Harpik 1L,165.0,Expense,0
2016-10-30,2016,10,October,30,Sunday,4,Saving Bank Account 1,Salary,36,Unknown,From workplace,56647.0,Income,1
2015-10-07,2015,10,October,7,Wednesday,4,Saving Bank Account 1,Investment,26,Mutual fund,reliance mutual fund,1000.0,Expense,0
2017-04-25,2017,4,April,25,Tuesday,2,Cash,Transportation,48,auto,2 Current Residence to Place 0,30.0,Expense,0
2018-02-12,2018,2,February,12,Monday,1,Cash,Food,18,flour mill,M D sure 3kg atta,162.0,Expense,0
2015-10-07,2015,10,October,7,Wednesday,4,Saving Bank Account 1,Gift,20,Unknown,kindle + gift wrap,8029.0,Expense,0
2018-01-20,2018,1,January,20,Saturday,1,Credit Card,Subscription,45,Tata Sky,Permanent Residence - Tata Play recharge,179.0,Expense,0
2017-03-22,2017,3,March,22,Wednesday,1,Cash,Transportation,48,auto,Unknown,50.0,Expense,0
2016-11-30,2016,11,November,30,Wednesday,4,Saving Bank Account 1,Salary,36,Unknown,From workplace,56586.0,Income,1
2017-04-25,2017,4,April,25,Tuesday,2,Cash,Transportation,48,auto,Place 6 station to college,10.0,Expense,0
2017-08-09,2017,8,August,9,Wednesday,3,Saving Bank Account 1,Household,24,Toiletries,Dettol liquid handwash refill,218.0,Expense,0
2016-07-25,2016,7,July,25,Monday,3,Saving Bank Account 1,Subscription,45,Mobile Service Provider,Unknown,251.0,Expense,0
2018-08-19,2018,8,August,19,Sunday,3,Saving Bank Account 1,Subscription,45,Netflix,1 month subscription,199.0,Expense,0
2016-10-09,2016,10,October,9,Sunday,4,Saving Bank Account 1,Transportation,48,auto,Permanent Residence to hospital to n fro,80.0,Expense,0
2018-08-03,2018,8,August,3,Friday,3,Saving Bank Account 1,Other,31,Unknown,From Family,100.0,Income,1
2018-01-02,2018,1,January,2,Tuesday,1,Credit Card,Household,24,Kirana,Supermart,1140.0,Expense,0
2015-12-30,2015,12,December,30,Wednesday,4,Cash,Beauty,2,Makeup,hair cut+shaving+dye+facial,2000.0,Expense,0
2015-04-23,2015,4,April,23,Thursday,2,Cash,Food,18,Milk,milk half gold,56.0,Expense,0
2018-05-13,2018,5,May,13,Sunday,2,Cash,Scrap,39,Unknown,Unknown,20.0,Income,1
2017-01-29,2017,1,January,29,Sunday,1,Saving Bank Account 1,Food,18,breakfast,brown bread,35.0,Expense,0
2018-04-14,2018,4,April,14,Saturday,2,Saving Bank Account 1,Food,18,Milk,milk 1lit,72.0,Expense,0
2017-01-09,2017,1,January,9,Monday,1,Saving Bank Account 1,Food,18,Grocery,Himalaya soap(30) + Sofie (59) + kitkat (10),99.0,Expense,0
2017-03-05,2017,3,March,5,Sunday,1,Cash,Transportation,48,Train,Place 0 to Place 6 return 2,20.0,Expense,0
2017-05-03,2017,5,May,3,Wednesday,2,Saving Bank Account 1,Subscription,45,Edtech Course,Unknown,2700.1,Expense,0
2015-10-05,2015,10,October,5,Monday,4,Saving Bank Account 1,Investment,26,Mutual fund,ICICI prudential,1000.0,Expense,0
2017-11-09,2017,11,November,9,Thursday,4,Credit Card,Household,24,Kirana,Unknown,67.0,Expense,0
2017-07-01,2017,7,July,1,Saturday,3,Saving Bank Account 1,Public Provident Fund,33,Unknown,Unknown,10000.0,Transfer-Out,2
2016-02-27,2016,2,February,27,Saturday,1,Saving Bank Account 1,Food,18,snacks,pedhe,50.0,Expense,0
2018-07-29,2018,7,July,29,Sunday,3,Saving Bank Account 1,Food,18,Eating out,Paneer pizza,260.0,Expense,0
2018-08-27,2018,8,August,27,Monday,3,Cash,Food,18,curd,Dahi 2 packets,20.0,Expense,0
2018-07-21,2018,7,July,21,Saturday,3,Cash,Food,18,fruits,Khajur pav kg,30.0,Expense,0
2018-06-27,2018,6,June,27,Wednesday,2,Credit Card,Tourism,47,Entry Fees,Planetarium,308.85,Expense,0
2017-03-28,2017,3,March,28,Tuesday,1,Cash,Food,18,beverage,Soda water,12.0,Expense,0
2018-08-24,2018,8,August,24,Friday,3,Cash,Festivals,16,Navratri,Ganpati+ navratri vargani,1000.0,Expense,0
2018-02-07,2018,2,February,7,Wednesday,1,Saving Bank Account 1,Equity Mutual Fund E,13,Unknown,Unknown,1000.0,Transfer-Out,2
2018-08-14,2018,8,August,14,Tuesday,3,Cash,Family,15,Pocket money,Unknown,30.0,Expense,0
2017-01-06,2017,1,January,6,Friday,1,Cash,Household,24,Appliances,moscuito racket,200.0,Expense,0
2016-09-28,2016,9,September,28,Wednesday,3,Cash,Other,31,Unknown,flour mill,32.0,Expense,0
2015-08-14,2015,8,August,14,Friday,3,Saving Bank Account 1,Household,24,Kitchen,mixer Philips 7756,3499.0,Expense,0
2015-03-05,2015,3,March,5,Thursday,1,Saving Bank Account 1,Investment,26,Mutual fund,ICICI prudential,1000.0,Expense,0
2017-04-26,2017,4,April,26,Wednesday,2,Saving Bank Account 1,Gift,20,Unknown,farewell contribution,385.0,Expense,0
2018-07-02,2018,7,July,2,Monday,3,Cash,Transportation,48,auto,Current Residence to Place 1 bus stop highway,40.0,Expense,0
2018-07-16,2018,7,July,16,Monday,3,Credit Card,Household,24,Hardware,Sony WI-C100 earphones wireless,1190.0,Expense,0
2017-10-11,2017,10,October,11,Wednesday,4,Saving Bank Account 1,Equity Mutual Fund D,12,Unknown,Lumpsum,10000.0,Transfer-Out,2
2017-11-25,2017,11,November,25,Saturday,4,Cash,Food,18,vegetables,Half kg tomato,10.0,Expense,0
2018-07-20,2018,7,July,20,Friday,3,Cash,Health,23,Medicine,Cataract Medicine,87.0,Expense,0
2018-08-13,2018,8,August,13,Monday,3,Saving Bank Account 1,Small Cap Fund 1,42,Unknown,Unknown,5000.0,Transfer-Out,2
2017-02-24,2017,2,February,24,Friday,1,Cash,Food,18,Lunch,At restaurant,100.0,Expense,0
2015-10-28,2015,10,October,28,Wednesday,4,Cash,Transportation,48,Bus,Place 2 to brc travels,660.0,Expense,0
2017-12-02,2017,12,December,2,Saturday,4,Saving Bank Account 1,Food,18,Ice cream,chocobar,35.0,Expense,0
2018-02-09,2018,2,February,9,Friday,1,Saving Bank Account 1,Apparel,1,Laundry,clothes ironing,98.0,Expense,0
2017-08-27,2017,8,August,27,Sunday,3,Cash,Tourism,47,Trip,Misc expense,100.0,Expense,0
2016-08-11,2016,8,August,11,Thursday,3,Saving Bank Account 1,Investment,26,LIC,Life Insurance,11286.0,Expense,0
2017-09-11,2017,9,September,11,Monday,3,Cash,Transportation,48,train,Local pass to Family,100.0,Expense,0
2015-06-05,2015,6,June,5,Friday,2,Saving Bank Account 1,Recurring Deposit,34,Unknown,Unknown,1000.0,Expense,0
2018-07-05,2018,7,July,5,Thursday,3,Cash,Transportation,48,auto,Terminal 1 to Terminal 2,83.0,Expense,0
2018-06-01,2018,6,June,1,Friday,2,Saving Bank Account 1,Public Provident Fund,33,Unknown,Unknown,12500.0,Transfer-Out,2
2017-05-18,2017,5,May,18,Thursday,2,Saving Bank Account 1,Food,18,Lunch,Bhai poli,45.0,Expense,0
2018-03-14,2018,3,March,14,Wednesday,1,Cash,Food,18,Onions,onion 2 kg,40.0,Expense,0
2017-01-03,2017,1,January,3,Tuesday,1,Cash,Transportation,48,train,Place 0 to WS returns,20.0,Expense,0
2017-11-05,2017,11,November,5,Sunday,4,Saving Bank Account 1,Subscription,45,Tata Sky,Current Residence - Tata Play recharge,200.0,Expense,0
2017-05-11,2017,5,May,11,Thursday,2,Cash,Food,18,Tea,Unknown,10.0,Expense,0
2016-11-29,2016,11,November,29,Tuesday,4,Cash,Family,15,misc,Himalaya shampoo,60.0,Expense,0
2018-08-02,2018,8,August,2,Thursday,3,Cash,Health,23,Health,eyewear Glasses advance,1000.0,Expense,0
2016-12-31,2016,12,December,31,Saturday,4,Saving Bank Account 1,Health,23,Medicine,strepsils 1 strip,24.0,Expense,0
2017-11-20,2017,11,November,20,Monday,4,Cash,Scrap,39,Unknown,Unknown,200.0,Income,1
2017-12-09,2017,12,December,9,Saturday,4,Cash,Food,18,Lunch,Catering Service,85.0,Expense,0
2016-10-14,2016,10,October,14,Friday,4,Saving Bank Account 1,Food,18,Grocery,sugar + biscuits,120.0,Expense,0
2015-09-30,2015,9,September,30,Wednesday,3,Cash,Other,31,Unknown,phone cover,100.0,Expense,0
2018-07-31,2018,7,July,31,Tuesday,3,Saving Bank Account 1,Money Transfer,30,Home,Unknown,30000.0,Expense,0
2018-03-18,2018,3,March,18,Sunday,1,Cash,Food,18,snacks,Dabeli,15.0,Expense,0
2018-08-13,2018,8,August,13,Monday,3,Cash,Household,24,home decor,Brass Puja plate and diva,220.0,Expense,0
2018-01-29,2018,1,January,29,Monday,1,Saving Bank Account 1,Food,18,Eggs,6 eggs,42.0,Expense,0
2015-12-05,2015,12,December,5,Saturday,4,Cash,Food,18,snacks,Cadbury 2 + chips 2,90.0,Expense,0
2016-10-15,2016,10,October,15,Saturday,4,Saving Bank Account 1,Food,18,Grocery,Unknown,430.0,Expense,0
2017-06-22,2017,6,June,22,Thursday,2,Saving Bank Account 1,Food,18,Eating out,Taco Bell veg combo,261.0,Expense,0
2017-10-01,2017,10,October,1,Sunday,4,Saving Bank Account 1,Subscription,45,Hotstar,3 months subscription Mobile,149.0,Expense,0
2017-05-21,2017,5,May,21,Sunday,2,Cash,Transportation,48,auto,Decathlon to station,20.0,Expense,0
2015-03-06,2015,3,March,6,Friday,1,Cash,Transportation,48,auto,B45 to brc,10.0,Expense,0
2015-04-05,2015,4,April,5,Sunday,2,Saving Bank Account 1,Money Transfer,30,Unknown,Unknown,10000.0,Expense,0
2015-04-01,2015,4,April,1,Wednesday,2,Cash,Food,18,Grocery,toothbrush + biscuits,50.0,Expense,0
2017-12-01,2017,12,December,1,Friday,4,Saving Bank Account 1,Food,18,Milk,1 lit,69.0,Expense,0
2017-09-08,2017,9,September,8,Friday,3,Saving Bank Account 1,Transportation,48,Travels,2 Place 1 to Place 2 - Novelty tour and travels,1440.0,Expense,0
2018-04-02,2018,4,April,2,Monday,2,Cash,Maid,28,Unknown,Unknown,2000.0,Expense,0
2018-06-19,2018,6,June,19,Tuesday,2,Saving Bank Account 1,Family,15,Pocket money,Unknown,2000.0,Expense,0
2015-10-10,2015,10,October,10,Saturday,4,Saving Bank Account 1,Investment,26,Mutual fund,mutual fund,1000.0,Expense,0
2018-05-15,2018,5,May,15,Tuesday,2,Cash,Transportation,48,auto,within city,30.0,Expense,0
2017-05-18,2017,5,May,18,Thursday,2,Cash,Food,18,Tea,Unknown,10.0,Expense,0
2016-12-11,2016,12,December,11,Sunday,4,Cash,Other,31,Unknown,jeevan drop,45.0,Expense,0
2018-07-28,2018,7,July,28,Saturday,3,Cash,Food,18,vegetables,Unknown,195.0,Expense,0
2018-03-18,2018,3,March,18,Sunday,1,Cash,Food,18,snacks,Papad packet,50.0,Expense,0
2018-01-01,2018,1,January,1,Monday,1,Cash,Maid,28,Unknown,Unknown,2000.0,Expense,0
2018-06-01,2018,6,June,1,Friday,2,Equity Mutual Fund B,Saving Bank Account 1,37,Unknown,Unknown,2000.0,Transfer-Out,2
2015-11-27,2015,11,November,27,Friday,4,Cash,Food,18,snacks,egg roll,25.0,Expense,0
2017-02-26,2017,2,February,26,Sunday,1,Cash,Transportation,48,auto,Current Residence to Place 0,30.0,Expense,0
2015-01-01,2015,1,January,1,Thursday,1,Cash,Transportation,48,Unknown,share auto - Place H to Place T base,20.0,Expense,0
2018-08-03,2018,8,August,3,Friday,3,Saving Bank Account 1,Dividend Earned On Shares,6,Unknown,Redington Stocks,180.0,Income,1
2016-11-10,2016,11,November,10,Thursday,4,Saving Bank Account 1,Investment,26,LIC,Life Insurance,11286.0,Expense,0
2018-08-31,2018,8,August,31,Friday,3,Saving Bank Account 1,Salary,36,Unknown,From workplace,70255.0,Income,1
2015-02-04,2015,2,February,4,Wednesday,1,Credit Card,Food,18,Unknown,grocery,1178.0,Expense,0
2015-04-07,2015,4,April,7,Tuesday,2,Saving Bank Account 1,Investment,26,Mutual fund,reliance mutual fund,1000.0,Expense,0
2018-03-14,2018,3,March,14,Wednesday,1,Share Market Trading,Saving Bank Account 1,37,Unknown,Unused funds,42.88,Transfer-Out,2
2017-03-31,2017,3,March,31,Friday,1,Cash,Transportation,48,auto,Place 0 to Current Residence,15.0,Expense,0
2017-12-17,2017,12,December,17,Sunday,4,Credit Card,Household,24,Kirana,Dmart,878.0,Expense,0
2016-10-09,2016,10,October,9,Sunday,4,Saving Bank Account 1,Food,18,Grocery,mosambi 1kg+ gavar pav kilo+lemon 3 + kothimbir,90.0,Expense,0
2015-10-01,2015,10,October,1,Thursday,4,Saving Bank Account 1,Public Provident Fund,33,Unknown,Unknown,10000.0,Expense,0
2018-09-20,2018,9,September,20,Thursday,3,Cash,Transportation,48,Train,2 Place 5 to Place 0,30.0,Expense,0
2016-02-28,2016,2,February,28,Sunday,1,Saving Bank Account 1,Food,18,snacks,pedhe,100.0,Expense,0
2017-08-02,2017,8,August,2,Wednesday,3,Saving Bank Account 1,Food,18,Milk,milk 1lit,66.0,Expense,0
2017-07-31,2017,7,July,31,Monday,3,Cash,Transportation,48,auto,ola auto - Current Residence to McD,65.0,Expense,0
2016-11-19,2016,11,November,19,Saturday,4,Cash,Transportation,48,ropeway,ropeway Place T to and fro (169/person),338.0,Expense,0
2018-08-10,2018,8,August,10,Friday,3,Cash,Family,15,Pocket money,Unknown,35.0,Expense,0
2017-03-25,2017,3,March,25,Saturday,1,Saving Bank Account 1,Health,23,Medicine,Jel,110.0,Expense,0
2016-09-05,2016,9,September,5,Monday,3,Saving Bank Account 1,Investment,26,Mutual fund,Unknown,1000.0,Expense,0
2017-12-31,2017,12,December,31,Sunday,4,Cash,Food,18,Bread,Flatbread 24 pcs,30.0,Expense,0
2016-05-31,2016,5,May,31,Tuesday,2,Saving Bank Account 1,Transportation,48,auto,Permanent Residence to LB road,50.0,Expense,0
2015-11-29,2015,11,November,29,Sunday,4,Cash,Transportation,48,auto,Unknown,30.0,Expense,0
2017-08-20,2017,8,August,20,Sunday,3,Cash,Transportation,48,auto,2 Current Residence to Place 0,30.0,Expense,0
2017-04-01,2017,4,April,1,Saturday,2,Saving Bank Account 1,Public Provident Fund,33,Unknown,Unknown,10000.0,Transfer-Out,2
2017-11-30,2017,11,November,30,Thursday,4,Credit Card,Health,23,Health,Family's Glasses,22700.0,Expense,0
2017-01-07,2017,1,January,7,Saturday,1,Saving Bank Account 1,Equity Mutual Fund E,13,Unknown,Unknown,1000.0,Transfer-Out,2
2016-11-25,2016,11,November,25,Friday,4,Saving Bank Account 1,Bonus,3,Unknown,reward Gpay,5.0,Income,1
2016-09-11,2016,9,September,11,Sunday,3,Saving Bank Account 1,Food,18,Milk,half liter buffalo,35.0,Expense,0
2018-02-17,2018,2,February,17,Saturday,1,Cash,Food,18,Lunch,5 chapati,30.0,Expense,0
2017-11-15,2017,11,November,15,Wednesday,4,Saving Bank Account 1,Education,8,Stationary,Photo paper print,45.0,Expense,0
2018-03-30,2018,3,March,30,Friday,1,Cash,Food,18,Milk,milk 1lit,72.0,Expense,0
2018-04-02,2018,4,April,2,Monday,2,Credit Card,Household,24,Hardware,Window cleaner,149.0,Expense,0
2015-08-05,2015,8,August,5,Wednesday,3,Saving Bank Account 1,Recurring Deposit,34,Unknown,Unknown,1000.0,Expense,0
2016-05-17,2016,5,May,17,Tuesday,2,Cash,Other,31,Unknown,Aadhar mobile number and email id updated,100.0,Expense,0
2018-07-31,2018,7,July,31,Tuesday,3,Cash,Food,18,chocolate,10 melody,10.0,Expense,0
2017-01-31,2017,1,January,31,Tuesday,1,Saving Bank Account 1,Salary,36,Unknown,From workplace,63101.0,Income,1
2015-02-13,2015,2,February,13,Friday,1,Saving Bank Account 1,Food,18,Unknown,chana chat + tea,21.0,Expense,0
2017-12-26,2017,12,December,26,Tuesday,4,Fixed Deposit,Saving Bank Account 1,37,Unknown,Unknown,150000.0,Transfer-Out,2
2016-07-21,2016,7,July,21,Thursday,3,Saving Bank Account 1,Subscription,45,Mobile Service Provider,Unknown,251.0,Expense,0
2017-11-14,2017,11,November,14,Tuesday,4,Cash,Family,15,Pocket money,Unknown,770.0,Expense,0
